id, restaurantId, dateTime 
666,45,2020-02-20T20:45:00.000Z
667,45,2020-02-20T21:30:00.000Z
668,45,2020-02-20T22:15:00.000Z
669,45,2020-02-21T02:00:00.000Z
670,45,2020-02-21T02:45:00.000Z
671,45,2020-02-21T03:30:00.000Z
672,45,2020-02-21T04:15:00.000Z
673,45,2020-02-21T05:00:00.000Z
674,46,2020-02-20T08:45:00.000Z
675,46,2020-02-20T10:15:00.000Z
676,46,2020-02-20T14:00:00.000Z
677,46,2020-02-20T14:45:00.000Z
678,46,2020-02-20T15:30:00.000Z
679,46,2020-02-20T17:00:00.000Z
680,46,2020-02-20T18:30:00.000Z
681,46,2020-02-20T19:15:00.000Z
682,46,2020-02-20T20:00:00.000Z
683,46,2020-02-20T20:45:00.000Z
684,46,2020-02-20T22:15:00.000Z
685,46,2020-02-21T01:15:00.000Z
686,46,2020-02-21T04:15:00.000Z
687,46,2020-02-21T05:00:00.000Z
688,47,2020-02-20T09:30:00.000Z
689,47,2020-02-20T11:00:00.000Z
690,47,2020-02-20T13:15:00.000Z
691,47,2020-02-20T15:30:00.000Z
692,47,2020-02-20T16:15:00.000Z
693,47,2020-02-20T17:00:00.000Z
694,47,2020-02-20T20:45:00.000Z
695,47,2020-02-20T23:00:00.000Z
696,47,2020-02-21T05:00:00.000Z
697,47,2020-02-21T05:45:00.000Z
698,48,2020-02-20T10:15:00.000Z
699,48,2020-02-20T11:00:00.000Z
700,48,2020-02-20T11:45:00.000Z
701,48,2020-02-20T14:45:00.000Z
702,48,2020-02-20T18:30:00.000Z
703,48,2020-02-20T20:45:00.000Z
704,48,2020-02-20T21:30:00.000Z
705,48,2020-02-20T22:15:00.000Z
706,48,2020-02-21T01:15:00.000Z
707,48,2020-02-21T02:45:00.000Z
708,48,2020-02-21T03:30:00.000Z
709,48,2020-02-21T05:00:00.000Z
710,48,2020-02-21T06:30:00.000Z
711,49,2020-02-20T08:45:00.000Z
712,49,2020-02-20T11:00:00.000Z
713,49,2020-02-20T11:45:00.000Z
714,49,2020-02-20T12:30:00.000Z
715,49,2020-02-20T14:00:00.000Z
716,49,2020-02-20T15:30:00.000Z
717,49,2020-02-20T16:15:00.000Z
718,49,2020-02-20T17:45:00.000Z
719,49,2020-02-20T19:15:00.000Z
720,49,2020-02-20T20:00:00.000Z
721,49,2020-02-20T22:15:00.000Z
722,49,2020-02-20T23:45:00.000Z
723,49,2020-02-21T00:30:00.000Z
724,49,2020-02-21T01:15:00.000Z
725,49,2020-02-21T02:45:00.000Z
726,49,2020-02-21T03:30:00.000Z
727,49,2020-02-21T05:45:00.000Z
728,50,2020-02-20T13:15:00.000Z
729,50,2020-02-20T14:00:00.000Z
730,50,2020-02-20T16:15:00.000Z
731,50,2020-02-20T17:00:00.000Z
732,50,2020-02-20T17:45:00.000Z
733,50,2020-02-20T19:15:00.000Z
734,50,2020-02-20T21:30:00.000Z
735,50,2020-02-20T23:00:00.000Z
736,50,2020-02-20T23:45:00.000Z
737,50,2020-02-21T01:15:00.000Z
738,50,2020-02-21T02:00:00.000Z
739,50,2020-02-21T04:15:00.000Z
740,50,2020-02-21T05:00:00.000Z
741,51,2020-02-20T08:45:00.000Z
742,51,2020-02-20T11:00:00.000Z
743,51,2020-02-20T11:45:00.000Z
744,51,2020-02-20T13:15:00.000Z
745,51,2020-02-20T14:00:00.000Z
746,51,2020-02-20T14:45:00.000Z
747,51,2020-02-20T16:15:00.000Z
748,51,2020-02-20T18:30:00.000Z
749,51,2020-02-20T20:00:00.000Z
750,51,2020-02-20T20:45:00.000Z
751,51,2020-02-20T23:00:00.000Z
752,51,2020-02-21T02:00:00.000Z
753,52,2020-02-20T08:45:00.000Z
754,52,2020-02-20T09:30:00.000Z
755,52,2020-02-20T12:30:00.000Z
756,52,2020-02-20T16:15:00.000Z
757,52,2020-02-20T17:00:00.000Z
758,52,2020-02-20T17:45:00.000Z
759,52,2020-02-20T19:15:00.000Z
760,52,2020-02-20T23:45:00.000Z
761,52,2020-02-21T02:00:00.000Z
762,53,2020-02-20T08:45:00.000Z
763,53,2020-02-20T11:00:00.000Z
764,53,2020-02-20T12:30:00.000Z
765,53,2020-02-20T14:00:00.000Z
766,53,2020-02-20T14:45:00.000Z
767,53,2020-02-20T17:00:00.000Z
768,53,2020-02-20T19:15:00.000Z
769,53,2020-02-20T20:00:00.000Z
770,53,2020-02-20T22:15:00.000Z
771,53,2020-02-20T23:00:00.000Z
772,53,2020-02-21T00:30:00.000Z
773,53,2020-02-21T01:15:00.000Z
774,53,2020-02-21T04:15:00.000Z
775,53,2020-02-21T05:45:00.000Z
776,53,2020-02-21T06:30:00.000Z
777,54,2020-02-20T11:45:00.000Z
778,54,2020-02-20T15:30:00.000Z
779,54,2020-02-20T17:00:00.000Z
780,54,2020-02-20T17:45:00.000Z
781,54,2020-02-20T18:30:00.000Z
782,54,2020-02-20T20:00:00.000Z
783,54,2020-02-20T21:30:00.000Z
784,54,2020-02-20T22:15:00.000Z
785,54,2020-02-21T00:30:00.000Z
786,54,2020-02-21T01:15:00.000Z
787,54,2020-02-21T02:00:00.000Z
788,54,2020-02-21T03:30:00.000Z
789,54,2020-02-21T04:15:00.000Z
790,55,2020-02-20T08:45:00.000Z
791,55,2020-02-20T09:30:00.000Z
792,55,2020-02-20T10:15:00.000Z
793,55,2020-02-20T11:00:00.000Z
794,55,2020-02-20T12:30:00.000Z
795,55,2020-02-20T14:00:00.000Z
796,55,2020-02-20T15:30:00.000Z
797,55,2020-02-20T16:15:00.000Z
798,55,2020-02-20T17:00:00.000Z
799,55,2020-02-20T17:45:00.000Z
800,55,2020-02-20T19:15:00.000Z
801,55,2020-02-20T21:30:00.000Z
802,55,2020-02-20T23:00:00.000Z
803,55,2020-02-20T23:45:00.000Z
804,55,2020-02-21T00:30:00.000Z
805,55,2020-02-21T01:15:00.000Z
806,55,2020-02-21T02:00:00.000Z
807,55,2020-02-21T02:45:00.000Z
808,55,2020-02-21T03:30:00.000Z
809,55,2020-02-21T05:45:00.000Z
810,55,2020-02-21T06:30:00.000Z
811,56,2020-02-20T08:45:00.000Z
812,56,2020-02-20T10:15:00.000Z
813,56,2020-02-20T11:00:00.000Z
814,56,2020-02-20T11:45:00.000Z
815,56,2020-02-20T12:30:00.000Z
816,56,2020-02-20T13:15:00.000Z
817,56,2020-02-20T14:00:00.000Z
818,56,2020-02-20T14:45:00.000Z
819,56,2020-02-20T15:30:00.000Z
820,56,2020-02-20T16:15:00.000Z
821,56,2020-02-20T19:15:00.000Z
822,56,2020-02-20T20:45:00.000Z
823,56,2020-02-20T22:15:00.000Z
824,56,2020-02-21T00:30:00.000Z
825,56,2020-02-21T02:00:00.000Z
826,56,2020-02-21T02:45:00.000Z
827,56,2020-02-21T03:30:00.000Z
828,56,2020-02-21T05:00:00.000Z
829,57,2020-02-20T11:00:00.000Z
830,57,2020-02-20T11:45:00.000Z
831,57,2020-02-20T12:30:00.000Z
832,57,2020-02-20T13:15:00.000Z
833,57,2020-02-20T14:00:00.000Z
834,57,2020-02-20T14:45:00.000Z
835,57,2020-02-20T15:30:00.000Z
836,57,2020-02-20T19:15:00.000Z
837,57,2020-02-20T20:45:00.000Z
838,57,2020-02-20T22:15:00.000Z
839,57,2020-02-20T23:00:00.000Z
840,57,2020-02-20T23:45:00.000Z
841,57,2020-02-21T00:30:00.000Z
842,57,2020-02-21T03:30:00.000Z
843,57,2020-02-21T05:45:00.000Z
844,58,2020-02-20T08:45:00.000Z
845,58,2020-02-20T11:00:00.000Z
846,58,2020-02-20T11:45:00.000Z
847,58,2020-02-20T12:30:00.000Z
848,58,2020-02-20T14:00:00.000Z
849,58,2020-02-20T15:30:00.000Z
850,58,2020-02-20T18:30:00.000Z
851,58,2020-02-20T19:15:00.000Z
852,58,2020-02-20T20:00:00.000Z
853,58,2020-02-20T20:45:00.000Z
854,58,2020-02-20T23:00:00.000Z
855,58,2020-02-20T23:45:00.000Z
856,58,2020-02-21T00:30:00.000Z
857,58,2020-02-21T01:15:00.000Z
858,58,2020-02-21T02:00:00.000Z
859,58,2020-02-21T02:45:00.000Z
860,58,2020-02-21T04:15:00.000Z
861,58,2020-02-21T06:30:00.000Z
862,59,2020-02-20T10:15:00.000Z
863,59,2020-02-20T11:00:00.000Z
864,59,2020-02-20T12:30:00.000Z
865,59,2020-02-20T13:15:00.000Z
866,59,2020-02-20T14:00:00.000Z
867,59,2020-02-20T14:45:00.000Z
868,59,2020-02-20T15:30:00.000Z
869,59,2020-02-20T17:00:00.000Z
870,59,2020-02-20T17:45:00.000Z
871,59,2020-02-20T18:30:00.000Z
872,59,2020-02-20T19:15:00.000Z
873,59,2020-02-20T21:30:00.000Z
874,59,2020-02-20T23:45:00.000Z
875,59,2020-02-21T02:00:00.000Z
876,59,2020-02-21T02:45:00.000Z
877,59,2020-02-21T03:30:00.000Z
878,59,2020-02-21T05:45:00.000Z
879,59,2020-02-21T06:30:00.000Z
880,60,2020-02-20T08:45:00.000Z
881,60,2020-02-20T10:15:00.000Z
882,60,2020-02-20T12:30:00.000Z
883,60,2020-02-20T13:15:00.000Z
884,60,2020-02-20T14:00:00.000Z
885,60,2020-02-20T14:45:00.000Z
886,60,2020-02-20T15:30:00.000Z
887,60,2020-02-20T16:15:00.000Z
888,60,2020-02-20T17:45:00.000Z
889,60,2020-02-20T18:30:00.000Z
890,60,2020-02-20T19:15:00.000Z
891,60,2020-02-20T20:45:00.000Z
892,60,2020-02-20T21:30:00.000Z
893,60,2020-02-20T23:00:00.000Z
894,60,2020-02-20T23:45:00.000Z
895,60,2020-02-21T02:00:00.000Z
896,60,2020-02-21T03:30:00.000Z
897,60,2020-02-21T05:00:00.000Z
898,60,2020-02-21T06:30:00.000Z
899,61,2020-02-20T08:45:00.000Z
900,61,2020-02-20T11:00:00.000Z
901,61,2020-02-20T11:45:00.000Z
902,61,2020-02-20T14:00:00.000Z
903,61,2020-02-20T14:45:00.000Z
904,61,2020-02-20T15:30:00.000Z
905,61,2020-02-20T16:15:00.000Z
906,61,2020-02-20T18:30:00.000Z
907,61,2020-02-20T19:15:00.000Z
908,61,2020-02-20T21:30:00.000Z
909,61,2020-02-20T23:00:00.000Z
910,61,2020-02-21T00:30:00.000Z
911,61,2020-02-21T01:15:00.000Z
912,61,2020-02-21T02:45:00.000Z
913,61,2020-02-21T05:45:00.000Z
914,61,2020-02-21T06:30:00.000Z
915,62,2020-02-20T08:45:00.000Z
916,62,2020-02-20T09:30:00.000Z
917,62,2020-02-20T10:15:00.000Z
918,62,2020-02-20T14:00:00.000Z
919,62,2020-02-20T16:15:00.000Z
920,62,2020-02-20T21:30:00.000Z
921,62,2020-02-20T22:15:00.000Z
922,62,2020-02-20T23:00:00.000Z
923,62,2020-02-21T01:15:00.000Z
924,62,2020-02-21T02:45:00.000Z
925,62,2020-02-21T05:00:00.000Z
926,63,2020-02-20T10:15:00.000Z
927,63,2020-02-20T11:00:00.000Z
928,63,2020-02-20T13:15:00.000Z
929,63,2020-02-20T14:00:00.000Z
930,63,2020-02-20T14:45:00.000Z
931,63,2020-02-20T16:15:00.000Z
932,63,2020-02-20T17:00:00.000Z
933,63,2020-02-20T17:45:00.000Z
934,63,2020-02-20T18:30:00.000Z
935,63,2020-02-20T20:00:00.000Z
936,63,2020-02-20T20:45:00.000Z
937,63,2020-02-20T21:30:00.000Z
938,63,2020-02-20T22:15:00.000Z
939,63,2020-02-20T23:00:00.000Z
940,63,2020-02-20T23:45:00.000Z
941,63,2020-02-21T02:45:00.000Z
942,63,2020-02-21T03:30:00.000Z
943,63,2020-02-21T04:15:00.000Z
944,63,2020-02-21T06:30:00.000Z
945,64,2020-02-20T08:45:00.000Z
946,64,2020-02-20T11:00:00.000Z
947,64,2020-02-20T11:45:00.000Z
948,64,2020-02-20T14:00:00.000Z
949,64,2020-02-20T14:45:00.000Z
950,64,2020-02-20T16:15:00.000Z
951,64,2020-02-20T17:45:00.000Z
952,64,2020-02-20T21:30:00.000Z
953,64,2020-02-20T23:00:00.000Z
954,64,2020-02-20T23:45:00.000Z
955,64,2020-02-21T01:15:00.000Z
956,64,2020-02-21T02:45:00.000Z
957,64,2020-02-21T05:00:00.000Z
958,65,2020-02-20T11:45:00.000Z
959,65,2020-02-20T12:30:00.000Z
960,65,2020-02-20T13:15:00.000Z
961,65,2020-02-20T14:00:00.000Z
962,65,2020-02-20T14:45:00.000Z
963,65,2020-02-20T18:30:00.000Z
964,65,2020-02-20T20:00:00.000Z
965,65,2020-02-20T20:45:00.000Z
966,65,2020-02-20T23:00:00.000Z
967,65,2020-02-20T23:45:00.000Z
968,65,2020-02-21T00:30:00.000Z
969,65,2020-02-21T05:45:00.000Z
970,66,2020-02-20T10:15:00.000Z
971,66,2020-02-20T11:45:00.000Z
972,66,2020-02-20T12:30:00.000Z
973,66,2020-02-20T16:15:00.000Z
974,66,2020-02-20T17:45:00.000Z
975,66,2020-02-20T19:15:00.000Z
976,66,2020-02-20T20:00:00.000Z
977,66,2020-02-21T02:00:00.000Z
978,66,2020-02-21T03:30:00.000Z
979,66,2020-02-21T04:15:00.000Z
980,66,2020-02-21T05:00:00.000Z
981,67,2020-02-20T08:45:00.000Z
982,67,2020-02-20T11:00:00.000Z
983,67,2020-02-20T11:45:00.000Z
984,67,2020-02-20T12:30:00.000Z
985,67,2020-02-20T13:15:00.000Z
986,67,2020-02-20T14:00:00.000Z
987,67,2020-02-20T17:00:00.000Z
988,67,2020-02-20T18:30:00.000Z
989,67,2020-02-20T22:15:00.000Z
990,67,2020-02-21T02:00:00.000Z
991,67,2020-02-21T03:30:00.000Z
992,67,2020-02-21T05:00:00.000Z
993,67,2020-02-21T05:45:00.000Z
994,67,2020-02-21T06:30:00.000Z
995,68,2020-02-20T11:00:00.000Z
996,68,2020-02-20T13:15:00.000Z
997,68,2020-02-20T16:15:00.000Z
998,68,2020-02-20T17:00:00.000Z
999,68,2020-02-20T18:30:00.000Z
1000,68,2020-02-20T21:30:00.000Z
1001,68,2020-02-20T23:00:00.000Z
1002,68,2020-02-20T23:45:00.000Z
1003,68,2020-02-21T00:30:00.000Z
1004,68,2020-02-21T02:00:00.000Z
1005,68,2020-02-21T02:45:00.000Z
1006,68,2020-02-21T03:30:00.000Z
1007,68,2020-02-21T04:15:00.000Z
1008,68,2020-02-21T05:45:00.000Z
1009,69,2020-02-20T08:45:00.000Z
1010,69,2020-02-20T10:15:00.000Z
1011,69,2020-02-20T13:15:00.000Z
1012,69,2020-02-20T14:45:00.000Z
1013,69,2020-02-20T17:45:00.000Z
1014,69,2020-02-20T18:30:00.000Z
1015,69,2020-02-20T20:00:00.000Z
1016,69,2020-02-20T21:30:00.000Z
1017,69,2020-02-20T22:15:00.000Z
1018,69,2020-02-21T00:30:00.000Z
1019,69,2020-02-21T01:15:00.000Z
1020,69,2020-02-21T02:45:00.000Z
1021,69,2020-02-21T04:15:00.000Z
1022,69,2020-02-21T05:00:00.000Z
1023,70,2020-02-20T09:30:00.000Z
1024,70,2020-02-20T11:00:00.000Z
1025,70,2020-02-20T12:30:00.000Z
1026,70,2020-02-20T13:15:00.000Z
1027,70,2020-02-20T14:00:00.000Z
1028,70,2020-02-20T14:45:00.000Z
1029,70,2020-02-20T16:15:00.000Z
1030,70,2020-02-20T18:30:00.000Z
1031,70,2020-02-20T20:00:00.000Z
1032,70,2020-02-20T20:45:00.000Z
1033,70,2020-02-20T22:15:00.000Z
1034,70,2020-02-20T23:00:00.000Z
1035,70,2020-02-20T23:45:00.000Z
1036,70,2020-02-21T01:15:00.000Z
1037,70,2020-02-21T02:00:00.000Z
1038,70,2020-02-21T03:30:00.000Z
1039,70,2020-02-21T04:15:00.000Z
1040,70,2020-02-21T05:00:00.000Z
1041,70,2020-02-21T05:45:00.000Z
1042,71,2020-02-20T08:45:00.000Z
1043,71,2020-02-20T10:15:00.000Z
1044,71,2020-02-20T11:45:00.000Z
1045,71,2020-02-20T12:30:00.000Z
1046,71,2020-02-20T13:15:00.000Z
1047,71,2020-02-20T14:45:00.000Z
1048,71,2020-02-20T15:30:00.000Z
1049,71,2020-02-20T16:15:00.000Z
1050,71,2020-02-20T17:00:00.000Z
1051,71,2020-02-20T17:45:00.000Z
1052,71,2020-02-20T18:30:00.000Z
1053,71,2020-02-20T19:15:00.000Z
1054,71,2020-02-20T20:00:00.000Z
1055,71,2020-02-20T20:45:00.000Z
1056,71,2020-02-20T23:00:00.000Z
1057,71,2020-02-20T23:45:00.000Z
1058,71,2020-02-21T01:15:00.000Z
1059,71,2020-02-21T02:00:00.000Z
1060,71,2020-02-21T04:15:00.000Z
1061,71,2020-02-21T05:00:00.000Z
1062,72,2020-02-20T09:30:00.000Z
1063,72,2020-02-20T11:00:00.000Z
1064,72,2020-02-20T13:15:00.000Z
1065,72,2020-02-20T14:45:00.000Z
1066,72,2020-02-20T15:30:00.000Z
1067,72,2020-02-20T16:15:00.000Z
1068,72,2020-02-20T17:00:00.000Z
1069,72,2020-02-20T18:30:00.000Z
1070,72,2020-02-20T21:30:00.000Z
1071,72,2020-02-20T22:15:00.000Z
1072,72,2020-02-20T23:00:00.000Z
1073,72,2020-02-20T23:45:00.000Z
1074,72,2020-02-21T05:45:00.000Z
1075,73,2020-02-20T09:30:00.000Z
1076,73,2020-02-20T11:00:00.000Z
1077,73,2020-02-20T13:15:00.000Z
1078,73,2020-02-20T14:00:00.000Z
1079,73,2020-02-20T19:15:00.000Z
1080,73,2020-02-20T20:00:00.000Z
1081,73,2020-02-20T20:45:00.000Z
1082,73,2020-02-20T23:00:00.000Z
1083,73,2020-02-20T23:45:00.000Z
1084,73,2020-02-21T02:00:00.000Z
1085,73,2020-02-21T03:30:00.000Z
1086,73,2020-02-21T05:00:00.000Z
1087,74,2020-02-20T09:30:00.000Z
1088,74,2020-02-20T10:15:00.000Z
1089,74,2020-02-20T11:45:00.000Z
1090,74,2020-02-20T13:15:00.000Z
1091,74,2020-02-20T14:45:00.000Z
1092,74,2020-02-20T15:30:00.000Z
1093,74,2020-02-20T17:45:00.000Z
1094,74,2020-02-20T20:00:00.000Z
1095,74,2020-02-20T22:15:00.000Z
1096,74,2020-02-20T23:45:00.000Z
1097,74,2020-02-21T00:30:00.000Z
1098,74,2020-02-21T03:30:00.000Z
1099,74,2020-02-21T04:15:00.000Z
1100,74,2020-02-21T05:00:00.000Z
1101,74,2020-02-21T05:45:00.000Z
1102,74,2020-02-21T06:30:00.000Z
1103,75,2020-02-20T09:30:00.000Z
1104,75,2020-02-20T11:00:00.000Z
1105,75,2020-02-20T11:45:00.000Z
1106,75,2020-02-20T14:00:00.000Z
1107,75,2020-02-20T14:45:00.000Z
1108,75,2020-02-20T15:30:00.000Z
1109,75,2020-02-20T17:00:00.000Z
1110,75,2020-02-20T17:45:00.000Z
1111,75,2020-02-20T18:30:00.000Z
1112,75,2020-02-20T19:15:00.000Z
1113,75,2020-02-20T20:45:00.000Z
1114,75,2020-02-20T22:15:00.000Z
1115,75,2020-02-21T01:15:00.000Z
1116,75,2020-02-21T04:15:00.000Z
1117,75,2020-02-21T05:00:00.000Z
1118,75,2020-02-21T06:30:00.000Z
1119,76,2020-02-20T08:45:00.000Z
1120,76,2020-02-20T10:15:00.000Z
1121,76,2020-02-20T11:00:00.000Z
1122,76,2020-02-20T14:00:00.000Z
1123,76,2020-02-20T14:45:00.000Z
1124,76,2020-02-20T15:30:00.000Z
1125,76,2020-02-20T16:15:00.000Z
1126,76,2020-02-20T17:00:00.000Z
1127,76,2020-02-20T18:30:00.000Z
1128,76,2020-02-20T19:15:00.000Z
1129,76,2020-02-20T20:00:00.000Z
1130,76,2020-02-20T21:30:00.000Z
1131,76,2020-02-20T22:15:00.000Z
1132,76,2020-02-20T23:00:00.000Z
1133,76,2020-02-20T23:45:00.000Z
1134,76,2020-02-21T00:30:00.000Z
1135,76,2020-02-21T02:00:00.000Z
1136,76,2020-02-21T02:45:00.000Z
1137,76,2020-02-21T03:30:00.000Z
1138,76,2020-02-21T06:30:00.000Z
1139,77,2020-02-20T11:00:00.000Z
1140,77,2020-02-20T11:45:00.000Z
1141,77,2020-02-20T13:15:00.000Z
1142,77,2020-02-20T14:00:00.000Z
1143,77,2020-02-20T14:45:00.000Z
1144,77,2020-02-20T15:30:00.000Z
1145,77,2020-02-20T16:15:00.000Z
1146,77,2020-02-20T17:00:00.000Z
1147,77,2020-02-20T17:45:00.000Z
1148,77,2020-02-20T18:30:00.000Z
1149,77,2020-02-20T20:00:00.000Z
1150,77,2020-02-20T20:45:00.000Z
1151,77,2020-02-20T22:15:00.000Z
1152,77,2020-02-20T23:00:00.000Z
1153,77,2020-02-21T00:30:00.000Z
1154,77,2020-02-21T03:30:00.000Z
1155,77,2020-02-21T04:15:00.000Z
1156,77,2020-02-21T05:00:00.000Z
1157,77,2020-02-21T06:30:00.000Z
1158,78,2020-02-20T08:45:00.000Z
1159,78,2020-02-20T09:30:00.000Z
1160,78,2020-02-20T11:00:00.000Z
1161,78,2020-02-20T14:45:00.000Z
1162,78,2020-02-20T16:15:00.000Z
1163,78,2020-02-20T17:00:00.000Z
1164,78,2020-02-20T18:30:00.000Z
1165,78,2020-02-20T20:45:00.000Z
1166,78,2020-02-20T22:15:00.000Z
1167,79,2020-02-20T08:45:00.000Z
1168,79,2020-02-20T12:30:00.000Z
1169,79,2020-02-20T13:15:00.000Z
1170,79,2020-02-20T14:00:00.000Z
1171,79,2020-02-20T14:45:00.000Z
1172,79,2020-02-20T15:30:00.000Z
1173,79,2020-02-20T17:00:00.000Z
1174,79,2020-02-20T18:30:00.000Z
1175,79,2020-02-20T20:00:00.000Z
1176,79,2020-02-20T20:45:00.000Z
1177,79,2020-02-20T21:30:00.000Z
1178,79,2020-02-20T23:00:00.000Z
1179,79,2020-02-20T23:45:00.000Z
1180,79,2020-02-21T00:30:00.000Z
1181,79,2020-02-21T03:30:00.000Z
1182,79,2020-02-21T04:15:00.000Z
1183,79,2020-02-21T05:00:00.000Z
1184,79,2020-02-21T05:45:00.000Z
1185,80,2020-02-20T09:30:00.000Z
1186,80,2020-02-20T11:45:00.000Z
1187,80,2020-02-20T14:00:00.000Z
1188,80,2020-02-20T16:15:00.000Z
1189,80,2020-02-20T17:00:00.000Z
1190,80,2020-02-20T17:45:00.000Z
1191,80,2020-02-20T20:00:00.000Z
1192,80,2020-02-20T23:45:00.000Z
1193,80,2020-02-21T02:45:00.000Z
1194,80,2020-02-21T03:30:00.000Z
1195,80,2020-02-21T04:15:00.000Z
1196,81,2020-02-20T11:00:00.000Z
1197,81,2020-02-20T12:30:00.000Z
1198,81,2020-02-20T14:00:00.000Z
1199,81,2020-02-20T15:30:00.000Z
1200,81,2020-02-20T16:15:00.000Z
1201,81,2020-02-20T17:00:00.000Z
1202,81,2020-02-20T20:00:00.000Z
1203,81,2020-02-20T20:45:00.000Z
1204,81,2020-02-20T21:30:00.000Z
1205,81,2020-02-20T22:15:00.000Z
1206,81,2020-02-20T23:00:00.000Z
1207,81,2020-02-20T23:45:00.000Z
1208,81,2020-02-21T00:30:00.000Z
1209,81,2020-02-21T05:00:00.000Z
1210,81,2020-02-21T05:45:00.000Z
1211,82,2020-02-20T08:45:00.000Z
1212,82,2020-02-20T11:00:00.000Z
1213,82,2020-02-20T12:30:00.000Z
1214,82,2020-02-20T13:15:00.000Z
1215,82,2020-02-20T14:45:00.000Z
1216,82,2020-02-20T15:30:00.000Z
1217,82,2020-02-20T16:15:00.000Z
1218,82,2020-02-20T18:30:00.000Z
1219,82,2020-02-20T19:15:00.000Z
1220,82,2020-02-20T20:45:00.000Z
1221,82,2020-02-20T21:30:00.000Z
1222,82,2020-02-20T23:45:00.000Z
1223,82,2020-02-21T01:15:00.000Z
1224,82,2020-02-21T02:45:00.000Z
1225,82,2020-02-21T03:30:00.000Z
1226,82,2020-02-21T05:00:00.000Z
1227,83,2020-02-20T09:30:00.000Z
1228,83,2020-02-20T10:15:00.000Z
1229,83,2020-02-20T11:45:00.000Z
1230,83,2020-02-20T13:15:00.000Z
1231,83,2020-02-20T14:45:00.000Z
1232,83,2020-02-20T16:15:00.000Z
1233,83,2020-02-20T17:45:00.000Z
1234,83,2020-02-20T18:30:00.000Z
1235,83,2020-02-20T20:00:00.000Z
1236,83,2020-02-20T23:00:00.000Z
1237,83,2020-02-20T23:45:00.000Z
1238,83,2020-02-21T00:30:00.000Z
1239,83,2020-02-21T02:00:00.000Z
1240,83,2020-02-21T02:45:00.000Z
1241,83,2020-02-21T03:30:00.000Z
1242,83,2020-02-21T04:15:00.000Z
1243,83,2020-02-21T05:00:00.000Z
1244,83,2020-02-21T05:45:00.000Z
1245,84,2020-02-20T08:45:00.000Z
1246,84,2020-02-20T09:30:00.000Z
1247,84,2020-02-20T12:30:00.000Z
1248,84,2020-02-20T13:15:00.000Z
1249,84,2020-02-20T14:00:00.000Z
1250,84,2020-02-20T14:45:00.000Z
1251,84,2020-02-20T15:30:00.000Z
1252,84,2020-02-20T16:15:00.000Z
1253,84,2020-02-20T17:00:00.000Z
1254,84,2020-02-20T18:30:00.000Z
1255,84,2020-02-20T19:15:00.000Z
1256,84,2020-02-20T20:45:00.000Z
1257,84,2020-02-21T00:30:00.000Z
1258,84,2020-02-21T01:15:00.000Z
1259,84,2020-02-21T02:45:00.000Z
1260,84,2020-02-21T03:30:00.000Z
1261,85,2020-02-20T08:45:00.000Z
1262,85,2020-02-20T09:30:00.000Z
1263,85,2020-02-20T10:15:00.000Z
1264,85,2020-02-20T11:00:00.000Z
1265,85,2020-02-20T11:45:00.000Z
1266,85,2020-02-20T14:00:00.000Z
1267,85,2020-02-20T15:30:00.000Z
1268,85,2020-02-20T17:00:00.000Z
1269,85,2020-02-20T18:30:00.000Z
1270,85,2020-02-20T20:00:00.000Z
1271,85,2020-02-20T20:45:00.000Z
1272,85,2020-02-20T23:45:00.000Z
1273,85,2020-02-21T02:00:00.000Z
1274,85,2020-02-21T02:45:00.000Z
1275,86,2020-02-20T11:00:00.000Z
1276,86,2020-02-20T11:45:00.000Z
1277,86,2020-02-20T12:30:00.000Z
1278,86,2020-02-20T14:45:00.000Z
1279,86,2020-02-20T17:45:00.000Z
1280,86,2020-02-20T18:30:00.000Z
1281,86,2020-02-20T19:15:00.000Z
1282,86,2020-02-20T20:00:00.000Z
1283,86,2020-02-20T22:15:00.000Z
1284,86,2020-02-20T23:00:00.000Z
1285,86,2020-02-21T00:30:00.000Z
1286,86,2020-02-21T01:15:00.000Z
1287,86,2020-02-21T02:00:00.000Z
1288,86,2020-02-21T02:45:00.000Z
1289,86,2020-02-21T04:15:00.000Z
1290,86,2020-02-21T05:00:00.000Z
1291,86,2020-02-21T05:45:00.000Z
1292,87,2020-02-20T08:45:00.000Z
1293,87,2020-02-20T09:30:00.000Z
1294,87,2020-02-20T10:15:00.000Z
1295,87,2020-02-20T12:30:00.000Z
1296,87,2020-02-20T13:15:00.000Z
1297,87,2020-02-20T14:00:00.000Z
1298,87,2020-02-20T14:45:00.000Z
1299,87,2020-02-20T15:30:00.000Z
1300,87,2020-02-20T17:00:00.000Z
1301,87,2020-02-20T18:30:00.000Z
1302,87,2020-02-20T19:15:00.000Z
1303,87,2020-02-20T22:15:00.000Z
1304,87,2020-02-21T02:00:00.000Z
1305,87,2020-02-21T03:30:00.000Z
1306,87,2020-02-21T05:45:00.000Z
1307,88,2020-02-20T11:00:00.000Z
1308,88,2020-02-20T11:45:00.000Z
1309,88,2020-02-20T13:15:00.000Z
1310,88,2020-02-20T14:00:00.000Z
1311,88,2020-02-20T17:45:00.000Z
1312,88,2020-02-20T20:00:00.000Z
1313,88,2020-02-20T20:45:00.000Z
1314,88,2020-02-20T21:30:00.000Z
1315,88,2020-02-21T04:15:00.000Z
